Date,ADI,AMAT,AMD,ARM,ASML,ASX,AVGO,CRDO,ENTG,INTC,KLAC,LRCX,MCHP,MPWR,MRVL,MTSI,MU,NVDA,NVMI,NXPI,ON,QCOM,RMBS,STM,SWKS,TER,TSM,TXN,UMC
2024-07-19,223.622314453125,206.55430603027344,151.5800018310547,163.39999389648438,878.9823608398438,10.531685829162598,154.44537353515625,29.5,126.23303985595703,32.7721061706543,74.98359680175781,90.1541748046875,83.5743637084961,796.6178588867188,66.15068817138672,104.2699966430664,113.54589080810547,117.7359619140625,203.5800018310547,259.73602294921875,72.52999877929688,177.47872924804688,57.970001220703125,38.98005676269531,105.87178039550781,145.3140411376953,161.61380004882812,187.18994140625,7.227685928344727
2024-07-22,232.15248107910156,219.53150939941406,155.8699951171875,163.5500030517578,924.0323486328125,10.60814094543457,158.08688354492188,29.520000457763672,132.380126953125,33.15964889526367,79.601318359375,96.04741668701172,87.6697769165039,844.4546508789062,68.63717651367188,106.72000122070312,114.55951690673828,123.33671569824219,215.32000732421875,273.7408142089844,77.33000183105469,185.82797241210938,63.27000045776367,41.01057815551758,109.71712493896484,153.2933349609375,165.10403442382812,193.56436157226562,7.264656066894531
2024-07-23,222.75186157226562,215.77882385253906,154.0,171.6999969482422,915.7369384765625,10.617696762084961,160.7468719482422,30.56999969482422,130.2781982421875,32.7422981262207,79.41938781738281,94.33989715576172,84.45935821533203,833.6305541992188,68.02051544189453,106.5,113.53596496582031,122.3882827758789,216.97999572753906,252.9939422607422,73.38999938964844,184.28395080566406,63.189998626708984,39.30220413208008,108.87393188476562,151.119873046875,165.562255859375,186.4283905029297,7.1722307205200195
2024-07-24,217.2392120361328,202.89004516601562,144.6300048828125,157.67999267578125,856.7763061523438,10.13029670715332,148.54629516601562,29.350000381469727,123.65523529052734,31.50017547607422,74.31690979003906,89.44247436523438,81.50313568115234,775.9842529296875,64.00234985351562,101.58999633789062,109.59076690673828,114.06200408935547,205.6699981689453,245.37425231933594,70.11000061035156,172.5797576904297,59.40999984741211,38.599334716796875,105.30656433105469,142.45578002929688,155.79345703125,186.4189910888672,6.922680854797363
2024-07-25,213.6607666015625,198.7542724609375,138.32000732421875,149.13999938964844,846.841552734375,9.900931358337402,146.5047149658203,28.510000228881836,122.57453918457031,30.90395736694336,75.0091781616211,86.91117858886719,80.05326843261719,777.9736938476562,63.6442985534668,97.77999877929688,106.77845001220703,112.0952377319336,197.17999267578125,238.72869873046875,67.54000091552734,167.16607666015625,56.79999923706055,32.673744201660156,104.40777587890625,123.40081787109375,156.2614288330078,185.3565673828125,6.867225646972656
2024-07-26,218.98971557617188,202.83111572265625,139.99000549316406,149.0,872.1300048828125,9.881817817687988,148.8309783935547,28.579999923706055,125.6381607055664,31.152381896972656,77.42620086669922,87.94532775878906,81.74791717529297,809.3724365234375,65.36495208740234,100.16000366210938,108.72620391845703,112.87395477294922,198.60000610351562,244.62193298339844,70.16999816894531,171.60757446289062,59.0,33.181373596191406,107.65082550048828,125.50480651855469,157.87979125976562,189.9070587158203,7.116774559020996
2024-07-29,219.92782592773438,201.94700622558594,139.75,141.44000244140625,856.2000122070312,9.518655776977539,147.4469757080078,27.3799991607666,126.68911743164062,30.63566017150879,76.55595397949219,87.7192153930664,82.81178283691406,814.7697143554688,64.13164520263672,99.54000091552734,107.17595672607422,111.4063720703125,201.3800048828125,246.73422241210938,78.2699966430664,170.26368713378906,55.83000183105469,32.81040954589844,108.79053497314453,126.96369934082031,155.99818420410156,189.80364990234375,6.9781365394592285
2024-07-30,217.2005157470703,193.2725830078125,138.44000244140625,132.9600067138672,846.0599365234375,9.25106430053711,140.8706817626953,25.959999084472656,121.39470672607422,29.94007110595703,74.62371063232422,84.03485107421875,81.47489166259766,770.0452270507812,62.460723876953125,95.9800033569336,101.91901397705078,103.55931854248047,197.6199951171875,242.750732421875,73.97000122070312,159.11228942871094,48.58000183105469,31.81467628479004,109.04997253417969,120.42346954345703,150.66534423828125,188.9668731689453,6.867225646972656
2024-07-31,223.77708435058594,208.4601287841797,144.47999572753906,144.1699981689453,921.2596435546875,9.575997352600098,157.71389770507812,27.75,117.37599182128906,30.546226501464844,80.93470764160156,90.56016540527344,83.58377838134766,850.0587158203125,66.61814880371094,100.91999816894531,109.1336441040039,116.82743072509766,206.47000122070312,253.82342529296875,78.25,172.46536254882812,51.439998626708984,32.95683670043945,105.27877044677734,130.16932678222656,161.64303588867188,192.86563110351562,7.736026763916016
2024-08-01,211.72647094726562,192.84036254882812,132.5399932861328,121.51000213623047,869.14306640625,9.098153114318848,144.30609130859375,26.559999465942383,109.03096771240234,28.866878509521484,74.3532943725586,81.62347412109375,79.4319076538086,773.0985107421875,62.719322204589844,99.6500015258789,100.87557983398438,109.0302963256836,189.22999572753906,234.97669982910156,71.9000015258789,156.31016540527344,44.880001068115234,30.652984619140625,100.08061218261719,120.8204574584961,154.2140655517578,182.94837951660156,7.467992305755615
2024-08-02,201.12660217285156,178.60572814941406,132.5,113.44999694824219,796.0088500976562,8.534296989440918,141.16513061523438,25.329999923706055,101.35076141357422,21.3445987701416,68.45629119873047,75.00479125976562,71.0151596069336,783.7452392578125,58.92989730834961,97.12999725341797,92.12065124511719,107.09347534179688,172.8699951171875,229.31497192382812,67.94999694824219,151.8400421142578,42.099998474121094,29.50105857849121,97.01361083984375,116.38421630859375,146.10267639160156,177.3936309814453,7.283141136169434
2024-08-05,193.96978759765625,178.68431091308594,134.82000732421875,110.44999694824219,806.8274536132812,8.21891975402832,139.4572296142578,24.600000381469727,101.09278106689453,19.983234405517578,69.17509460449219,75.73123931884766,69.53704833984375,758.8075561523438,57.358436584472656,96.05000305175781,89.85488891601562,100.28471374511719,176.2100067138672,227.0579833984375,68.97000122070312,150.5438232421875,41.31999969482422,28.690805435180664,92.38067626953125,115.5108642578125,144.24057006835938,171.4603271484375,7.25541353225708
2024-08-06,198.14785766601562,180.07931518554688,130.17999267578125,113.38999938964844,829.1139526367188,8.371829986572266,141.2633056640625,25.100000381469727,101.38053894042969,19.704999923706055,70.4278564453125,75.70960998535156,70.29964447021484,778.2297973632812,57.90547180175781,97.19000244140625,88.44377136230469,104.07845306396484,182.49000549316406,228.36007690429688,68.51000213623047,151.27772521972656,41.29999923706055,28.25151252746582,91.94519805908203,117.42630004882812,151.4940185546875,176.91098022460938,7.394052028656006
2024-08-07,194.69512939453125,175.3638916015625,128.6699981689453,107.08999633789062,822.563720703125,8.457842826843262,133.75450134277344,24.850000381469727,97.33206939697266,18.989999771118164,68.60869598388672,73.53515625,67.78591918945312,745.60986328125,55.84665298461914,95.93000030517578,86.25751495361328,98.74724578857422,180.9600067138672,221.15512084960938,66.38999938964844,148.79962158203125,40.310001373291016,27.568164825439453,89.34148406982422,113.38703155517578,151.15280151367188,174.1856689453125,7.347838878631592
2024-08-08,206.61997985839844,187.19171142578125,136.32000732421875,118.43000030517578,862.1995239257812,8.80189037322998,143.04969787597656,26.8700008392334,105.66716766357422,20.489999771118164,73.97470092773438,78.55645751953125,72.7568588256836,830.7842407226562,60.829586029052734,100.87999725341797,91.49456787109375,104.79727172851562,216.22000122070312,236.53924560546875,72.2300033569336,157.21560668945312,43.380001068115234,28.720090866088867,95.23458099365234,121.95184326171875,160.4243621826172,182.9199981689453,7.8376946449279785
2024-08-09,204.36654663085938,187.81057739257812,134.27000427246094,117.0,846.3648071289062,8.89745807647705,145.523193359375,27.469999313354492,103.12693786621094,19.709999084472656,73.43289184570312,79.41856384277344,71.63652038574219,810.573974609375,60.232826232910156,101.41000366210938,92.4982681274414,104.57763671875,225.44000244140625,233.43350219726562,71.30000305175781,156.76763916015625,42.84000015258789,28.632232666015625,94.53961944580078,120.80060577392578,162.92994689941406,181.88853454589844,7.800724506378174
2024-08-12,205.1112518310547,189.6869354248047,136.77000427246094,117.12999725341797,838.8016357421875,9.002584457397461,145.8765411376953,27.600000381469727,103.84137725830078,19.360000610351562,74.49095916748047,79.71247863769531,71.94719696044922,811.5095825195312,60.18309783935547,101.56999969482422,94.04851531982422,108.84061431884766,223.63999938964844,231.63946533203125,70.37000274658203,155.252197265625,42.83000183105469,28.632232666015625,94.94732666015625,121.39608001708984,163.42715454101562,181.74659729003906,7.865423202514648
2024-08-13,210.8463897705078,197.2610626220703,141.1300048828125,123.79000091552734,855.1574096679688,9.308404922485352,153.27731323242188,28.670000076293945,107.82039642333984,20.469999313354492,78.05945587158203,82.64877319335938,74.50799560546875,854.7073974609375,63.70397186279297,102.94000244140625,96.83102416992188,115.94889068603516,229.02999877929688,239.21095275878906,72.91000366210938,161.52366638183594,43.95000076293945,29.27652931213379,98.86678314208984,126.12012481689453,168.01907348632812,186.6578826904297,8.068758964538574
2024-08-14,208.24476623535156,198.07643127441406,140.75,125.91999816894531,865.0811767578125,9.36574649810791,154.77911376953125,28.729999542236328,106.85790252685547,19.920000076293945,78.06536865234375,83.09800720214844,73.52886962890625,849.5958251953125,63.44538497924805,102.66000366210938,99.78245544433594,117.88571166992188,226.72000122070312,234.99603271484375,71.08000183105469,159.3124542236328,43.560001373291016,28.90557098388672,97.18040466308594,124.303955078125,165.70849609375,185.10597229003906,8.059516906738281
