Date,ADI,ALAB,AMAT,AMD,ARM,ASML,ASX,AVGO,CRDO,ENTG,INTC,KLAC,LRCX,MCHP,MPWR,MRVL,MTSI,MU,NVDA,NVMI,NXPI,ON,QCOM,RMBS,STM,SWKS,TER,TSM,TXN,UMC
2026-01-30,308.1242980957031,150.6199951171875,321.17535400390625,236.72999572753906,105.36000061035156,1416.19677734375,18.790969848632812,330.08404541015625,125.27999877929688,117.88855743408203,46.470001220703125,142.26611328125,233.01649475097656,74.6495361328125,1120.19775390625,78.8610610961914,219.05999755859375,414.6419982910156,190.8971710205078,457.8399963378906,224.21189880371094,59.88999938964844,149.25631713867188,113.83000183105469,27.77939224243164,54.62310791015625,240.76580810546875,328.86102294921875,213.36785888671875,10.003996849060059
2026-02-02,314.0512390136719,152.44000244140625,327.2337951660156,246.27000427246094,106.93000030517578,1434.4989013671875,19.21668815612793,329.8947448730469,119.95999908447266,119.29639434814453,48.810001373291016,140.52357482910156,237.04881286621094,76.77339172363281,1169.09521484375,78.60125732421875,228.55999755859375,437.5488586425781,185.38389587402344,454.1499938964844,229.10977172851562,61.529998779296875,150.2704620361328,113.70999908447266,28.655902862548828,55.671295166015625,249.2357940673828,339.6054992675781,222.73207092285156,9.866416931152344
2026-02-03,308.5306396484375,158.52000427246094,317.5383605957031,242.11000061035156,104.55000305175781,1389.206298828125,19.19688606262207,319.154296875,111.30999755859375,113.5252685546875,49.25,135.05287170410156,229.66287231445312,75.37716674804688,1160.734619140625,75.48358154296875,226.7100067138672,419.19940185546875,180.12030029296875,445.6600036621094,218.77862548828125,59.43000030517578,144.91421508789062,98.44999694824219,27.749513626098633,54.78964614868164,282.6463928222656,334.0243225097656,222.93006896972656,9.679701805114746
2026-02-04,317.59954833984375,144.6699981689453,296.54315185546875,200.19000244140625,104.9000015258789,1332.727783203125,18.800870895385742,306.9194030761719,96.94999694824219,112.23725891113281,48.599998474121094,130.23873901367188,209.3814697265625,76.92089080810547,1132.8331298828125,73.67493438720703,215.02999877929688,379.182373046875,173.97779846191406,415.6400146484375,224.92575073242188,62.060001373291016,146.59788513183594,100.8499984741211,29.21368408203125,57.79705047607422,268.7528076171875,324.0657958984375,220.6632537841797,9.777972221374512
2026-02-05,319.2646484375,142.82000732421875,302.91046142578125,192.5,110.87999725341797,1343.7049560546875,20.058223724365234,309.3703918457031,98.05999755859375,110.16045379638672,48.2400016784668,132.61093139648438,212.90475463867188,76.73406982421875,1151.92578125,74.15457916259766,227.8000030517578,382.6703796386719,171.6706085205078,426.7099914550781,220.236083984375,63.099998474121094,134.20172119140625,98.0999984741211,28.865070343017578,59.67789840698242,270.81036376953125,329.0301513671875,221.7125244140625,9.797627449035645
2026-02-06,317.6094665527344,169.85000610351562,321.36474609375,208.44000244140625,123.69999694824219,1406.2545166015625,20.681947708129883,331.6981506347656,111.4000015258789,122.18195343017578,50.59000015258789,143.76156616210938,230.57113647460938,74.738037109375,1225.49609375,80.22004699707031,235.8699951171875,394.4635925292969,185.1841278076172,459.95001220703125,222.4074249267578,65.19999694824219,135.2257080078125,107.0999984741211,29.73162078857422,60.83384323120117,299.75616455078125,347.0570373535156,219.19822692871094,9.88607120513916
2026-02-09,320.10711669921875,187.6699981689453,329.3960876464844,216.0,124.61000061035156,1422.6556396484375,21.929399490356445,342.67767333984375,123.41000366210938,122.20191955566406,50.2400016784668,143.4835968017578,228.84442138671875,73.16481018066406,1201.9393310546875,82.28849792480469,235.6999969482422,383.2799987792969,189.80848693847656,463.69000244140625,226.95828247070312,65.0999984741211,136.79122924804688,110.91999816894531,32.38106918334961,60.2950553894043,309.6445007324219,353.5832824707031,216.55526733398438,9.87624454498291
2026-02-10,322.2777099609375,182.86000061035156,327.90142822265625,213.57000732421875,125.94999694824219,1408.7171630859375,22.26601219177246,339.1905212402344,134.72000122070312,133.2349395751953,47.130001068115234,142.55503845214844,226.1794891357422,75.57381439208984,1138.0048828125,81.9487533569336,230.5399932861328,373.035888671875,188.31031799316406,460.79998779296875,234.6025390625,67.37999725341797,137.93336486816406,106.98999786376953,33.30738067626953,61.03956604003906,304.53057861328125,360.0498962402344,218.68348693847656,9.738664627075195
2026-02-11,334.0127258300781,143.7100067138672,338.67303466796875,213.5800018310547,125.27999877929688,1430.65087890625,23.503562927246094,341.50201416015625,128.39999389648438,137.5782470703125,48.290000915527344,147.40304565429688,234.67332458496094,79.39871215820312,1192.5224609375,81.27924346923828,236.94000244140625,410.1046142578125,189.8184814453125,475.8299865722656,247.62059020996094,71.18000030517578,138.8687286376953,99.37999725341797,34.81139373779297,62.381629943847656,321.071044921875,372.1672668457031,224.2664031982422,10.12192153930664
2026-02-12,328.4227294921875,126.58000183105469,327.22381591796875,205.94000244140625,122.19000244140625,1401.9906005859375,23.226350784301758,329.9545593261719,121.77999877929688,130.69883728027344,46.47999954223633,144.5486602783203,230.85060119628906,77.59933471679688,1151.865966796875,78.17157745361328,238.99000549316406,413.7325439453125,186.7122802734375,443.54998779296875,240.12506103515625,70.62999725341797,136.33831787109375,95.80000305175781,33.47671127319336,59.49177551269531,310.663330078125,366.2080993652344,220.742431640625,10.11209487915039
2026-02-13,334.1118469238281,129.32000732421875,353.6496276855469,207.32000732421875,125.27999877929688,1401.7315673828125,23.166950225830078,323.9765625,121.44000244140625,131.22801208496094,46.790000915527344,145.87173461914062,235.08253479003906,77.24535369873047,1167.3514404296875,78.5512924194336,244.16000366210938,411.4238586425781,182.58731079101562,443.760009765625,242.34593200683594,72.20999908447266,138.5339813232422,101.94999694824219,33.47671127319336,60.83384323120117,314.4204406738281,364.4770202636719,223.8704376220703,10.239847183227539
2026-02-17,334.51824951171875,123.69000244140625,357.85467529296875,203.0800018310547,126.88999938964844,1414.8558349609375,23.236251831054688,331.31951904296875,124.80000305175781,129.36090087890625,46.18000030517578,146.6658172607422,235.1324462890625,77.61900329589844,1169.055419921875,78.95099639892578,245.58999633789062,399.5506591796875,184.7446746826172,442.30999755859375,243.0003204345703,71.95999908447266,140.43426513671875,101.94999694824219,33.068336486816406,60.89262008666992,305.2973937988281,362.328125,223.40521240234375,10.092440605163574
2026-02-18,343.2996826171875,129.5800018310547,367.988525390625,200.1199951171875,127.23999786376953,1463.6259765625,23.107547760009766,332.28594970703125,127.91000366210938,131.68731689453125,45.459999084472656,147.6743927001953,239.63388061523438,77.78616333007812,1184.14208984375,79.03092956542969,246.75999450683594,420.70855712890625,187.75099182128906,451.8500061035156,235.30648803710938,70.66000366210938,141.03489685058594,104.33999633789062,33.63607406616211,60.73588180541992,314.580322265625,360.3981018066406,221.0592041015625,10.053131103515625
2026-02-19,342.2391662597656,132.6199951171875,368.9762268066406,203.3699951171875,126.93000030517578,1453.8701171875,22.949140548706055,332.76416015625,130.66000366210938,132.46612548828125,44.619998931884766,146.63690185546875,236.93902587890625,75.8687973022461,1171.088134765625,79.55054473876953,242.55999755859375,417.110595703125,187.6710968017578,442.6700134277344,230.13099670410156,68.08999633789062,139.09519958496094,104.12999725341797,33.068336486816406,58.01256561279297,315.6594543457031,358.5377197265625,215.84254455566406,9.95486068725586
2026-02-20,351.8829345703125,129.67999267578125,374.513427734375,200.14999389648438,125.58000183105469,1464.4930419921875,23.721372604370117,331.4291076660156,124.05999755859375,134.28334045410156,44.11000061035156,149.24063110351562,244.4547119140625,76.42926025390625,1199.8665771484375,79.42064666748047,243.58999633789062,427.92437744140625,189.58877563476562,441.239990234375,230.2896270751953,69.11000061035156,140.680419921875,102.63999938964844,33.48666763305664,58.82564163208008,324.6026916503906,368.63555908203125,217.5055389404297,10.220191955566406
2026-02-23,352.0018615722656,128.24000549316406,372.6876525878906,196.60000610351562,123.77999877929688,1480.836181640625,23.246152877807617,329.1275939941406,124.05000305175781,136.21035766601562,43.630001068115234,148.40863037109375,241.80975341796875,75.76164245605469,1185.8759765625,77.73190307617188,245.52999877929688,420.7285461425781,191.31666564941406,442.5299987792969,229.1890869140625,69.47000122070312,138.24844360351562,95.2699966430664,33.855201721191406,58.5611457824707,318.25750732421875,368.1380920410156,217.63421630859375,10.239847183227539
2026-02-24,352.93353271484375,128.39999389648438,377.05755615234375,213.83999633789062,128.13999938964844,1492.6053466796875,24.57280731201172,324.2953796386719,120.83000183105469,136.0605926513672,46.119998931884766,150.30307006835938,243.78599548339844,75.0989761352539,1209.403076171875,78.33145904541016,248.2899932861328,417.7702331542969,192.61508178710938,455.0199890136719,232.6295166015625,70.02999877929688,142.55116271972656,98.56999969482422,33.91496276855469,59.38399887084961,328.83941650390625,383.7673645019531,211.19012451171875,10.731202125549316
2026-02-25,357.6017761230469,128.14999389648438,394.03826904296875,210.86000061035156,131.74000549316406,1521.2156982421875,24.859920501708984,331.0903625488281,123.45999908447266,137.1289520263672,46.880001068115234,154.29644775390625,249.00604248046875,74.64400482177734,1227.6187744140625,80.85956573486328,253.3699951171875,428.75390625,195.32176208496094,457.010009765625,233.06576538085938,69.68000030517578,143.57516479492188,101.08999633789062,34.422943115234375,59.304683685302734,342.55902099609375,385.7371826171875,211.73455810546875,10.367599487304688
2026-02-26,351.208984375,124.66999816894531,374.8526611328125,203.67999267578125,129.25999450683594,1458.72314453125,23.988683700561523,320.519287109375,114.4800033569336,131.99684143066406,45.459999084472656,152.0648193359375,238.61582946777344,74.14947509765625,1175.9808349609375,79.23078918457031,247.11000061035156,415.3216247558594,184.66476440429688,441.7699890136719,230.2499542236328,68.16000366210938,143.34869384765625,102.16999816894531,34.243656158447266,59.09649658203125,332.44671630859375,374.8733215332031,210.4774169921875,10.12192153930664
2026-02-27,352.6361999511719,118.83000183105469,371.4405517578125,200.2100067138672,127.44999694824219,1445.5291748046875,24.048086166381836,318.377197265625,112.2699966430664,132.2464599609375,45.61000061035156,152.08876037597656,233.44566345214844,73.82308959960938,1138.722412109375,81.62899017333984,248.1199951171875,412.1334533691406,176.97415161132812,438.8599853515625,225.07447814941406,66.4800033569336,140.16842651367188,99.66000366210938,33.47671127319336,59.06675338745117,319.78631591796875,372.6547546386719,209.96267700195312,10.259500503540039
2026-03-02,349.2861633300781,120.55000305175781,371.3208312988281,198.6199951171875,124.37000274658203,1418.602783203125,23.958982467651367,317.6498718261719,114.22000122070312,135.29177856445312,45.5,153.1262664794922,230.5611572265625,73.4967041015625,1138.5628662109375,80.79961395263672,258.5400085449219,412.43328857421875,182.25770568847656,448.20001220703125,222.84364318847656,66.4800033569336,138.85891723632812,98.87999725341797,33.347225189208984,58.4223518371582,325.5819091796875,367.2128601074219,207.6958770751953,10.328290939331055
2026-03-03,337.037109375,109.80000305175781,350.50897216796875,190.9499969482422,121.72000122070312,1356.2198486328125,22.087804794311523,312.68817138671875,97.30000305175781,126.59516143798828,43.099998474121094,143.7887420654297,216.85723876953125,70.6086654663086,1070.5926513671875,77.45211029052734,241.00999450683594,379.46221923828125,179.83065795898438,425.25,213.41473388671875,63.41999816894531,136.0035400390625,87.58999633789062,31.494600296020508,57.64907455444336,303.9883728027344,351.3150329589844,200.61825561523438,9.728837013244629
2026-03-04,339.5426330566406,113.7699966430664,356.9341125488281,202.07000732421875,124.11000061035156,1394.5166015625,21.879898071289062,316.3645935058594,102.54000091552734,128.8017578125,45.58000183105469,147.2364501953125,222.83303833007812,69.13497161865234,1095.1561279296875,78.03166961669922,239.0,400.5400695800781,182.8170166015625,441.6199951171875,214.5251922607422,62.529998779296875,137.3623046875,92.04000091552734,33.197818756103516,55.7951774597168,304.9676513671875,355.6028747558594,200.34107971191406,9.709182739257812
2026-03-05,327.820556640625,120.0,345.73004150390625,199.4499969482422,120.62000274658203,1363.6141357421875,21.840295791625977,331.54864501953125,114.73999786376953,124.38855743408203,45.95000076293945,142.59263610839844,214.52886962890625,67.06784057617188,1074.6484375,75.62347412109375,228.97999572753906,396.8222351074219,183.1166534423828,437.6000061035156,208.78456115722656,60.849998474121094,135.75698852539062,91.91000366210938,33.17789840698242,55.99345779418945,305.3473205566406,352.041259765625,195.97573852539062,9.581430435180664
2026-03-06,313.99066162109375,119.19999694824219,323.9903564453125,192.42999267578125,114.37999725341797,1288.3162841796875,20.909658432006836,329.26708984375,109.83000183105469,112.2672119140625,43.41999816894531,134.13201904296875,199.18968200683594,64.06111145019531,1019.562744140625,89.50310516357422,207.50999450683594,370.08758544921875,177.60337829589844,411.3299865722656,200.0199432373047,56.869998931884766,134.45889282226562,88.12000274658203,31.235633850097656,54.33784484863281,272.8420715332031,337.1482238769531,191.2738037109375,9.434024810791016
2026-03-09,317.8681945800781,122.30999755859375,338.1575622558594,202.67999267578125,117.62999725341797,1352.712158203125,21.444278717041016,344.4810485839844,115.9800033569336,117.15967559814453,45.58000183105469,142.5666961669922,211.00135803222656,64.2885971069336,1058.2662353515625,92.580810546875,218.72999572753906,389.0966796875,182.427490234375,433.05999755859375,203.50001525878906,59.22999954223633,136.85691833496094,88.5199966430664,33.39702224731445,54.803794860839844,296.21429443359375,346.9078063964844,194.2137451171875,9.561776161193848
2026-03-10,316.973388671875,116.4800033569336,345.0815734863281,203.22999572753906,120.55000305175781,1378.60205078125,21.4937801361084,341.3226623535156,112.33000183105469,116.70037841796875,46.779998779296875,144.94497680664062,215.0784912109375,64.614990234375,1052.10791015625,93.2303237915039,220.58999633789062,402.8787536621094,184.544921875,432.1700134277344,201.29893493652344,59.59000015258789,133.97332763671875,89.61000061035156,33.38706588745117,54.456809997558594,300.541015625,345.3060607910156,195.46099853515625,9.3160982131958
